longitude,latitude,number_of_vehicles,number_of_casualties,day_of_week,road_type,speed_limit,junction_detail,junction_control,light_conditions,weather_conditions,road_surface_conditions,urban_or_rural_area,month,time_period,casualties_per_vehicle,has_second_road,second_road_unknown,first_road_class_ordinal,second_road_class_ordinal
-1.77279,52.50003,2,1,6,6,30,13.0,4.0,1.0,1,1.0,1,7,Afternoon,0.5,1,0,1,1
-1.18075,52.42981,1,1,7,6,60,0.0,,4.0,1,1.0,2,6,Night,1.0,0,1,1,0
-0.37871,51.09921,3,2,2,6,60,0.0,,1.0,1,1.0,2,8,Morning,0.6666666666666666,1,0,4,1
-3.36653,56.23782,2,3,4,6,40,0.0,,1.0,1,1.0,2,7,Evening,1.5,1,0,3,1
-1.20894,54.69034,2,1,6,3,40,13.0,4.0,1.0,1,1.0,1,1,Afternoon,0.5,1,0,4,1
-0.02889,51.51194,1,1,1,3,40,13.0,2.0,1.0,2,1.0,1,11,Afternoon,1.0,1,0,4,1
-1.92601,53.6001,1,1,2,6,30,0.0,,4.0,1,1.0,2,7,Evening,1.0,1,0,4,1
-1.93785,52.2913,1,1,2,7,70,0.0,,1.0,1,1.0,2,9,Afternoon,1.0,1,0,4,4
-2.55593,53.40363,1,1,5,6,30,13.0,4.0,1.0,1,1.0,1,11,Morning,1.0,1,0,1,2
0.58324,51.33733,3,1,5,3,50,0.0,,1.0,1,1.0,1,4,Morning,0.3333333333333333,1,0,4,4
-0.17059,51.47899,2,1,1,9,30,,9.0,1.0,9,9.0,1,9,Afternoon,0.5,1,0,4,2
-3.09786,51.01348,2,1,3,2,20,13.0,2.0,1.0,1,1.0,1,11,Afternoon,0.5,1,0,3,1
-1.51321,53.73166,2,1,2,7,40,0.0,,4.0,1,1.0,2,2,Night,0.5,1,0,6,6
-1.33817,54.18023,2,2,3,6,30,13.0,4.0,5.0,2,2.0,2,1,Afternoon,1.0,1,0,1,1
-1.36421,54.57813,3,1,5,6,30,13.0,4.0,1.0,2,2.0,2,9,Afternoon,0.3333333333333333,1,0,1,1
0.24009,50.82854,2,1,6,1,60,,4.0,1.0,1,2.0,2,12,Morning,0.5,1,0,4,4
-1.88717,52.46354,2,1,2,3,30,,4.0,4.0,2,2.0,1,1,Evening,0.5,1,0,4,4
-1.48273,52.38683,2,1,3,6,30,13.0,4.0,1.0,1,1.0,1,6,Afternoon,0.5,1,0,1,1
-1.40611,53.37393,2,1,5,1,50,,4.0,1.0,1,1.0,1,2,Afternoon,0.5,1,0,4,4
-0.28767,51.48861,2,1,3,9,20,13.0,4.0,1.0,2,2.0,1,3,Afternoon,0.5,1,0,4,2
-0.46647,51.3116,2,2,1,3,70,0.0,,1.0,1,1.0,2,3,Morning,1.0,1,0,4,1
-0.18004,51.48925,2,1,2,6,20,0.0,,1.0,1,1.0,1,8,Evening,0.5,0,0,1,0
0.79273,51.1073,2,1,7,6,60,0.0,,1.0,1,1.0,2,12,Afternoon,0.5,0,1,1,0
-2.9349,51.16826,2,1,6,6,30,0.0,,1.0,2,2.0,2,9,Afternoon,0.5,0,0,3,0
-1.28331,53.18937,2,1,4,6,30,13.0,4.0,1.0,2,2.0,2,5,Morning,0.5,1,0,4,2
-0.216,51.52877,2,1,4,6,20,13.0,4.0,1.0,2,2.0,1,5,Morning,0.5,1,0,3,1
-2.58088,51.46118,2,1,4,3,40,0.0,,4.0,1,2.0,1,12,Afternoon,0.5,0,0,4,0
-0.11534,51.33718,1,1,3,3,30,,2.0,1.0,9,9.0,1,4,Morning,1.0,1,0,4,4
-1.12004,52.97131,2,1,6,6,30,0.0,,1.0,1,1.0,1,6,Afternoon,0.5,1,0,1,1
0.8077,52.24636,3,1,1,6,40,0.0,,1.0,1,1.0,2,11,Afternoon,0.3333333333333333,1,0,1,1
0.86805,51.1451,1,1,6,6,30,13.0,4.0,4.0,1,2.0,1,4,Evening,1.0,1,0,1,1
-1.23333,53.62073,2,1,6,3,70,0.0,,1.0,1,1.0,2,6,Afternoon,0.5,0,1,4,0
-0.46524,52.12388,4,1,6,6,30,13.0,4.0,4.0,1,1.0,1,4,Evening,0.25,1,0,1,1
-1.92544,52.47196,1,1,7,6,30,18.0,4.0,1.0,1,1.0,1,10,Afternoon,1.0,1,0,4,1
-2.25169,53.11516,2,2,1,6,40,13.0,4.0,1.0,1,1.0,2,5,Morning,1.0,1,0,4,1
-3.02561,53.41668,1,1,2,6,30,13.0,4.0,4.0,1,1.0,1,11,Evening,1.0,1,0,4,1
-1.07363,52.96263,1,1,3,6,30,13.0,,1.0,1,1.0,1,12,Morning,1.0,1,0,1,1
-0.12232,51.47238,2,1,4,3,20,16.0,2.0,1.0,2,2.0,1,9,Afternoon,0.5,1,0,4,4
-3.94666,55.87028,2,1,1,6,30,13.0,2.0,1.0,1,1.0,1,7,Morning,0.5,1,0,4,3
-0.07583,51.5281,3,1,7,6,20,13.0,4.0,4.0,1,1.0,1,11,Night,0.3333333333333333,1,0,3,4
-0.18638,51.1125,1,1,7,3,30,13.0,2.0,1.0,1,1.0,1,6,Morning,1.0,1,0,4,1
-0.78384,53.41245,2,2,7,6,30,0.0,,1.0,1,1.0,1,12,Morning,1.0,0,0,1,0
-0.22674,51.64957,2,1,2,6,30,13.0,4.0,4.0,1,1.0,1,3,Evening,0.5,1,0,4,1
-1.0174,50.90216,2,1,5,6,30,13.0,4.0,4.0,1,1.0,1,9,Evening,0.5,1,0,1,1
-0.08281,51.57794,2,1,2,6,20,13.0,4.0,4.0,1,1.0,1,11,Night,0.5,1,0,1,4
0.70955,51.35367,2,1,2,6,30,0.0,,1.0,1,1.0,1,1,Afternoon,0.5,0,1,1,0
-0.11428,51.34553,2,1,3,3,40,16.0,1.0,4.0,1,1.0,1,4,Evening,0.5,1,0,4,2
-0.42927,53.85862,2,1,1,6,50,13.0,4.0,1.0,1,1.0,2,7,Morning,0.5,1,0,4,1
-2.03794,55.75442,2,1,6,6,60,0.0,,1.0,1,1.0,2,5,Morning,0.5,0,1,4,0
-0.50835,51.96858,2,1,1,6,60,13.0,4.0,1.0,1,2.0,2,2,Morning,0.5,1,0,4,1
-2.22226,53.87417,2,1,5,6,60,0.0,,1.0,1,2.0,2,11,Morning,0.5,1,0,4,1
-2.27329,52.38251,1,1,3,6,30,0.0,,1.0,1,1.0,1,3,Morning,1.0,1,0,1,4
-4.06909,51.07796,2,1,2,6,30,0.0,,1.0,2,2.0,2,4,Afternoon,0.5,0,1,4,0
-3.02357,53.87406,2,1,6,1,30,,4.0,1.0,1,1.0,2,5,Evening,0.5,1,0,4,3
-1.44029,53.41775,2,1,2,6,20,0.0,,1.0,1,1.0,1,5,Morning,0.5,1,0,1,1
-0.24821,51.66074,2,1,2,3,70,0.0,,1.0,1,1.0,2,11,Afternoon,0.5,1,0,4,1
-0.13839,51.47701,2,1,4,6,20,13.0,4.0,1.0,8,1.0,1,1,Morning,0.5,1,0,2,1
1.17648,52.0579,2,1,6,6,30,13.0,4.0,4.0,1,1.0,1,7,Afternoon,0.5,1,0,1,1
-1.27621,51.02831,2,1,6,6,40,0.0,,1.0,1,1.0,2,3,Afternoon,0.5,0,0,1,0
-1.2556,54.57061,2,5,3,1,30,,2.0,1.0,1,1.0,2,7,Evening,2.5,1,0,3,4
-0.01993,51.47523,1,1,2,6,30,0.0,,4.0,1,2.0,1,1,Evening,1.0,0,0,4,0
-0.27528,51.5083,1,1,3,6,20,13.0,4.0,1.0,1,2.0,1,8,Afternoon,1.0,1,0,4,1
-2.74449,53.20799,1,1,5,6,50,0.0,,4.0,1,1.0,2,1,Evening,1.0,0,0,4,0
-0.95427,52.32391,2,1,1,6,40,16.0,4.0,4.0,2,2.0,2,3,Evening,0.5,1,0,4,2
-2.69923,53.32896,3,1,6,3,30,17.0,4.0,1.0,1,1.0,1,11,Afternoon,0.3333333333333333,1,0,1,1
-3.94103,51.05131,2,1,6,6,60,0.0,,1.0,1,2.0,2,3,Morning,0.5,0,1,4,0
-4.17788,50.41031,1,1,3,6,30,13.0,4.0,1.0,1,1.0,1,2,Morning,1.0,1,0,1,1
-3.2458,51.49053,2,1,5,6,20,13.0,4.0,5.0,1,1.0,1,3,Evening,0.5,1,0,1,1
-4.09441,50.40869,2,1,4,6,40,0.0,,1.0,1,2.0,1,7,Evening,0.5,0,1,3,0
0.07468,51.38951,1,1,5,2,30,0.0,,1.0,1,1.0,1,8,Afternoon,1.0,0,0,1,0
-0.29444,51.59563,2,2,3,1,30,0.0,4.0,4.0,2,2.0,1,10,Night,1.0,1,0,2,2
-1.73737,52.55306,2,1,4,6,50,13.0,4.0,1.0,1,1.0,2,4,Evening,0.5,1,0,4,1
0.27237,50.8091,2,1,2,6,30,0.0,,1.0,1,1.0,1,4,Evening,0.5,1,0,1,1
-1.67909,52.47635,3,2,3,3,70,0.0,,1.0,1,2.0,2,11,Morning,0.6666666666666666,0,1,6,0
-1.47853,52.9095,2,2,7,6,30,0.0,,1.0,1,2.0,1,6,Afternoon,1.0,0,0,1,0
-0.19536,51.36834,2,2,4,2,30,13.0,2.0,1.0,2,2.0,1,8,Morning,1.0,1,0,3,3
-0.57536,51.40525,2,1,5,6,30,0.0,,1.0,1,1.0,1,7,Afternoon,0.5,1,0,3,1
-1.29336,53.35825,2,2,7,6,60,0.0,,4.0,1,2.0,2,2,Evening,1.0,0,1,4,0
0.05958,51.4792,2,1,4,6,20,13.0,4.0,1.0,1,2.0,1,12,Morning,0.5,1,0,4,1
-0.38985,51.53666,1,1,7,1,20,0.0,2.0,1.0,1,1.0,1,7,Afternoon,1.0,1,0,4,3
-1.42825,54.99969,1,1,2,6,20,13.0,4.0,4.0,1,1.0,1,1,Evening,1.0,1,0,1,4
-2.86588,53.37399,1,1,1,3,30,16.0,2.0,4.0,2,2.0,1,3,Evening,1.0,1,0,3,1
-0.81294,51.81543,1,1,7,2,30,0.0,,1.0,1,1.0,1,11,Afternoon,1.0,0,0,1,0
-2.2267,53.80259,2,1,3,6,30,16.0,4.0,4.0,1,1.0,1,2,Afternoon,0.5,1,0,1,1
-1.44012,52.4678,3,5,4,6,60,0.0,,1.0,1,1.0,2,7,Afternoon,1.6666666666666667,1,0,3,1
-0.25474,51.62225,2,1,7,1,50,0.0,4.0,1.0,1,1.0,1,7,Afternoon,0.5,1,0,4,4
-1.75213,53.78926,1,1,6,3,30,0.0,,1.0,1,1.0,1,4,Evening,1.0,1,0,1,1
-0.36422,53.48767,1,1,1,6,60,0.0,,6.0,1,2.0,2,3,Night,1.0,0,0,3,0
-1.46861,52.50913,1,2,5,6,30,13.0,4.0,1.0,4,2.0,1,12,Morning,2.0,1,0,3,1
-0.06297,51.51463,2,1,7,6,20,13.0,4.0,4.0,9,1.0,1,12,Night,0.5,1,0,4,1
-2.06614,54.63031,2,1,4,6,60,0.0,,1.0,1,1.0,2,7,Morning,0.5,0,1,1,0
-2.64648,51.86107,2,3,7,7,70,,4.0,6.0,1,2.0,2,1,Evening,1.5,1,0,4,4
-4.2559,55.82057,3,1,2,6,30,0.0,,1.0,1,1.0,1,12,Morning,0.3333333333333333,1,0,1,3
-1.44431,54.90083,2,1,4,6,20,0.0,,1.0,1,1.0,1,4,Evening,0.5,1,0,1,1
-2.09525,52.51293,2,2,3,1,30,,4.0,4.0,1,1.0,1,9,Evening,1.0,1,0,3,3
-2.0739,52.52329,2,1,7,3,40,16.0,2.0,1.0,1,1.0,1,5,Morning,0.5,1,0,4,4
-0.09434,51.56867,2,1,6,6,20,19.0,4.0,4.0,1,1.0,1,10,Night,0.5,1,0,4,1
-1.99466,50.7358,2,1,6,3,40,0.0,4.0,1.0,1,1.0,1,4,Afternoon,0.5,1,0,4,4
-0.67282,53.57283,2,3,7,6,30,19.0,4.0,1.0,1,1.0,1,1,Afternoon,1.5,1,0,1,1
-0.06234,51.38949,1,1,7,6,30,13.0,4.0,4.0,1,1.0,1,3,Evening,1.0,1,0,1,1
-0.52234,51.88863,1,1,1,6,20,0.0,,1.0,2,2.0,1,9,Afternoon,1.0,1,0,1,1
-1.33491,54.82963,1,1,2,6,30,13.0,4.0,1.0,1,2.0,1,5,Afternoon,1.0,1,0,1,1
-3.96593,55.78244,2,1,5,1,30,,4.0,4.0,1,4.0,1,11,Morning,0.5,1,0,1,4
-4.46522,50.82835,1,1,4,6,60,0.0,,1.0,1,1.0,2,3,Afternoon,1.0,1,0,3,1
-0.09898,51.36768,2,1,7,6,20,,9.0,1.0,8,1.0,1,8,Afternoon,0.5,1,0,4,3
-2.04747,52.47598,2,1,4,6,30,16.0,2.0,4.0,1,1.0,1,4,Evening,0.5,1,0,4,1
-1.27238,52.73254,2,2,1,6,50,16.0,3.0,6.0,1,2.0,2,1,Night,1.0,1,0,3,2
-4.18122,50.38775,2,1,6,6,30,13.0,4.0,1.0,1,1.0,1,3,Afternoon,0.5,1,0,3,1
-2.28497,53.5723,2,1,3,6,30,0.0,,1.0,8,1.0,1,11,Afternoon,0.5,1,0,1,1
-0.58111,51.24173,1,1,4,6,20,0.0,,1.0,1,1.0,1,3,Afternoon,1.0,1,0,1,1
-2.58115,53.53381,2,1,5,6,30,19.0,,4.0,2,2.0,1,1,Morning,0.5,1,0,4,4
-2.52693,53.63761,3,1,1,6,60,0.0,,1.0,1,1.0,2,8,Afternoon,0.3333333333333333,1,0,1,1
-0.35579,53.74305,2,1,6,6,30,0.0,,1.0,9,1.0,1,5,Afternoon,0.5,1,0,4,1
-1.49366,53.48722,2,1,7,1,50,,2.0,1.0,1,2.0,2,9,Afternoon,0.5,1,0,4,1
-0.41754,54.24667,2,2,1,1,60,0.0,4.0,1.0,1,1.0,2,6,Afternoon,1.0,1,0,4,2
-0.03929,51.46866,2,1,6,6,20,19.0,4.0,1.0,2,1.0,1,12,Evening,0.5,1,0,1,1
-2.67025,53.7697,2,1,2,6,30,0.0,,4.0,1,1.0,1,11,Evening,0.5,1,0,4,1
-2.06151,51.36416,2,1,2,6,60,0.0,4.0,1.0,1,1.0,2,6,Afternoon,0.5,1,0,1,1
-2.66027,53.53462,1,1,2,6,30,13.0,4.0,4.0,1,1.0,1,11,Evening,1.0,1,0,4,1
-1.56503,50.91777,2,1,1,6,30,16.0,4.0,1.0,1,1.0,1,7,Afternoon,0.5,1,0,4,1
-2.20078,51.26871,1,1,4,6,30,0.0,4.0,1.0,1,2.0,1,10,Afternoon,1.0,1,0,3,1
-0.05669,51.53797,2,1,2,6,20,16.0,2.0,1.0,1,1.0,1,7,Afternoon,0.5,1,0,4,2
-0.73772,51.31316,2,2,7,6,30,13.0,4.0,1.0,2,2.0,1,10,Morning,1.0,1,0,3,1
-3.3254,50.75942,2,1,3,3,70,0.0,,6.0,1,1.0,2,11,Evening,0.5,0,1,4,0
-2.02673,53.10587,1,1,6,6,30,13.0,4.0,1.0,1,1.0,1,3,Afternoon,1.0,1,0,4,1
-1.51673,52.90424,2,4,2,6,30,0.0,,7.0,1,1.0,1,6,Evening,2.0,0,0,1,0
-2.20756,53.48218,2,1,4,6,30,0.0,,1.0,1,1.0,1,3,Evening,0.5,0,1,4,0
-1.91393,52.47551,1,1,6,3,30,19.0,4.0,4.0,1,1.0,1,2,Evening,1.0,1,0,1,1
-3.87938,55.628,2,1,5,6,20,19.0,4.0,1.0,1,1.0,1,9,Afternoon,0.5,1,0,1,1
-0.4169,53.84269,2,1,3,6,30,0.0,,1.0,1,1.0,1,4,Afternoon,0.5,1,0,1,1
-0.30294,51.46186,1,1,2,6,20,0.0,,1.0,1,1.0,1,6,Evening,1.0,0,0,4,0
-0.14181,51.54376,1,1,5,9,30,16.0,4.0,4.0,8,1.0,1,11,Afternoon,1.0,1,0,4,1
-1.35111,53.70429,1,1,3,3,70,0.0,,1.0,1,1.0,2,4,Evening,1.0,0,1,6,0
-0.22585,51.5662,2,1,4,6,30,13.0,4.0,1.0,1,2.0,1,5,Morning,0.5,1,0,4,1
1.26879,51.1148,2,1,4,3,60,0.0,,1.0,1,1.0,2,7,Afternoon,0.5,0,1,3,0
-1.5123,50.78182,2,2,1,6,40,16.0,4.0,1.0,1,1.0,2,4,Afternoon,1.0,1,0,3,1
-2.97637,53.40306,1,1,3,6,20,,9.0,1.0,1,1.0,1,9,Afternoon,1.0,0,1,4,0
-0.08007,51.47385,1,1,6,6,20,19.0,4.0,1.0,1,1.0,1,6,Morning,1.0,1,0,4,1
-2.48198,52.69604,2,1,1,6,30,13.0,4.0,1.0,1,1.0,1,5,Evening,0.5,1,0,3,1
-0.48368,53.72157,1,2,6,6,40,0.0,,4.0,1,1.0,2,8,Night,2.0,1,0,1,1
-2.70365,53.34119,2,1,3,1,30,0.0,2.0,1.0,1,1.0,1,4,Morning,0.5,1,0,4,4
-1.86613,50.72234,1,1,2,6,30,0.0,2.0,1.0,1,1.0,1,7,Afternoon,1.0,1,0,3,3
-4.45679,50.35302,1,1,4,6,30,13.0,4.0,1.0,1,1.0,2,6,Afternoon,1.0,1,0,1,1
-2.13007,52.98972,2,1,7,6,30,16.0,4.0,7.0,1,1.0,1,11,Afternoon,0.5,1,0,1,1
1.75033,52.4736,2,1,2,3,30,13.0,2.0,4.0,1,1.0,1,10,Evening,0.5,1,0,4,1
-0.21995,51.48525,2,1,2,6,20,13.0,4.0,1.0,9,9.0,1,2,Afternoon,0.5,1,0,4,1
-3.43281,55.93749,2,1,3,6,50,0.0,,1.0,1,1.0,2,9,Afternoon,0.5,1,0,4,1
-0.53269,51.32411,2,1,4,6,30,13.0,4.0,1.0,1,1.0,1,4,Evening,0.5,1,0,1,1
-4.22039,55.82812,1,1,4,6,30,13.0,2.0,1.0,4,2.0,1,1,Afternoon,1.0,1,0,3,1
0.19481,52.66085,2,2,6,6,60,13.0,4.0,1.0,1,1.0,2,9,Afternoon,1.0,1,0,4,1
-4.19906,50.37664,2,1,5,6,30,19.0,4.0,1.0,1,1.0,2,7,Afternoon,0.5,1,0,4,1
-4.83294,50.5241,1,1,4,6,60,0.0,,1.0,1,1.0,2,7,Evening,1.0,0,1,4,0
0.43501,51.29734,1,1,3,6,30,0.0,,1.0,1,1.0,1,7,Afternoon,1.0,1,0,1,1
-0.50864,51.88752,2,1,4,3,30,19.0,2.0,1.0,1,2.0,1,12,Morning,0.5,1,0,4,4
-1.77624,53.77391,1,1,4,2,30,19.0,4.0,4.0,1,1.0,1,1,Afternoon,1.0,1,0,1,1
-2.63061,51.4948,2,1,2,6,30,18.0,4.0,1.0,1,2.0,1,10,Morning,0.5,1,0,4,1
-0.01669,51.46475,2,1,7,6,20,16.0,2.0,1.0,1,1.0,1,7,Afternoon,0.5,1,0,4,1
-2.00813,50.78631,2,1,7,6,30,0.0,,1.0,1,1.0,1,5,Afternoon,0.5,0,0,2,0
-3.27686,51.56591,2,1,4,6,30,13.0,4.0,1.0,1,1.0,1,6,Morning,0.5,1,0,1,1
-1.4709,53.46198,1,1,3,6,30,13.0,4.0,4.0,1,2.0,1,12,Evening,1.0,1,0,3,1
-1.99454,51.3539,1,1,6,6,30,18.0,4.0,1.0,1,1.0,1,1,Afternoon,1.0,1,0,1,1
-0.75505,51.32727,1,1,6,6,30,0.0,,1.0,1,1.0,1,5,Afternoon,1.0,1,0,3,1
-1.24527,54.53104,1,1,3,6,30,0.0,,1.0,1,1.0,1,1,Afternoon,1.0,0,0,3,0
-0.1045,51.50513,2,1,6,2,20,16.0,2.0,1.0,8,1.0,1,4,Afternoon,0.5,1,0,4,1
-2.64215,51.05909,2,1,2,6,60,0.0,,1.0,2,2.0,2,9,Morning,0.5,0,0,4,0
0.1084,53.20442,2,3,4,6,60,0.0,,6.0,8,4.0,2,1,Evening,1.5,0,0,4,0
-3.13911,52.06817,2,1,6,6,30,13.0,4.0,6.0,1,1.0,2,11,Afternoon,0.5,1,0,3,1
-0.19066,51.42758,2,1,1,3,20,17.0,2.0,1.0,1,1.0,1,6,Afternoon,0.5,1,0,3,4
-1.40715,53.18311,1,1,6,6,30,13.0,4.0,1.0,1,1.0,1,9,Evening,1.0,1,0,1,1
1.14436,51.08071,2,1,1,6,30,13.0,1.0,1.0,1,1.0,1,7,Evening,0.5,1,0,1,1
-0.33568,53.75576,7,3,6,6,30,13.0,4.0,1.0,1,1.0,1,10,Afternoon,0.42857142857142855,1,0,1,1
-0.70015,51.6363,2,1,7,6,30,13.0,4.0,1.0,1,1.0,1,5,Morning,0.5,1,0,2,1
0.31397,51.48847,2,1,1,6,30,13.0,4.0,4.0,1,1.0,1,10,Evening,0.5,1,0,1,4
-0.47116,52.36065,1,2,4,6,60,13.0,4.0,5.0,1,2.0,2,2,Evening,2.0,1,0,3,1
-1.58162,52.28335,2,1,7,6,30,13.0,4.0,1.0,1,1.0,1,4,Morning,0.5,1,0,4,4
-2.5123,53.45107,2,1,7,6,30,16.0,4.0,1.0,1,1.0,2,5,Afternoon,0.5,1,0,1,1
-2.11537,52.72925,3,2,6,6,40,0.0,,4.0,1,1.0,2,11,Afternoon,0.6666666666666666,1,0,4,1
-2.06384,51.90672,3,1,7,6,30,0.0,,1.0,1,1.0,1,2,Morning,0.3333333333333333,1,0,1,1
-0.086,51.57486,1,1,5,6,20,,9.0,4.0,1,2.0,1,1,Evening,1.0,1,0,4,4
-2.07631,53.44525,1,1,1,6,30,13.0,4.0,4.0,1,1.0,1,1,Afternoon,1.0,1,0,1,1
-4.13271,55.86967,2,1,3,1,30,,4.0,1.0,1,1.0,1,10,Afternoon,0.5,1,0,1,1
-1.15832,52.94764,2,1,7,6,30,0.0,,1.0,1,1.0,1,9,Afternoon,0.5,1,0,4,1
-0.38766,53.74353,2,1,5,3,30,0.0,,4.0,1,1.0,1,12,Afternoon,0.5,1,0,3,1
-2.35234,51.84684,2,3,5,6,60,0.0,,1.0,1,1.0,2,4,Afternoon,1.5,0,1,4,0
-0.43511,51.39188,2,1,4,6,30,0.0,,1.0,1,1.0,1,1,Morning,0.5,1,0,4,1
-0.06898,51.52966,2,1,5,2,20,,9.0,1.0,1,1.0,1,10,Morning,0.5,1,0,1,1
-1.39036,54.89247,1,1,3,6,30,19.0,4.0,1.0,1,2.0,1,2,Afternoon,1.0,1,0,2,2
-0.3099,51.53738,2,1,4,9,30,,9.0,1.0,9,9.0,1,7,Afternoon,0.5,1,0,1,1
-0.33712,51.52742,2,1,5,6,20,13.0,4.0,1.0,1,1.0,1,7,Afternoon,0.5,1,0,3,1
-2.37595,53.59746,3,1,3,6,30,13.0,4.0,1.0,1,1.0,1,6,Afternoon,0.3333333333333333,1,0,3,1
0.47909,51.32826,1,1,3,6,40,0.0,,6.0,1,1.0,2,12,Evening,1.0,0,1,1,0
-1.49573,52.34447,1,1,6,6,50,0.0,,6.0,5,2.0,2,12,Evening,1.0,0,1,1,0
0.33234,51.57688,2,2,4,3,70,0.0,,1.0,1,1.0,2,4,Afternoon,1.0,1,0,4,1
0.09029,51.37209,1,1,2,3,30,13.0,2.0,4.0,1,1.0,1,7,Evening,1.0,1,0,4,1
-1.35521,52.34883,1,1,7,3,60,0.0,,1.0,1,1.0,2,7,Morning,1.0,0,1,4,0
-1.91063,52.47264,1,1,2,6,30,0.0,,4.0,1,1.0,1,11,Evening,1.0,0,1,3,0
-4.09526,55.79517,1,1,1,2,20,0.0,,1.0,1,1.0,1,4,Afternoon,1.0,1,0,1,4
-1.54859,53.35145,2,1,6,6,30,0.0,,1.0,3,3.0,2,3,Morning,0.5,0,1,1,0
1.1752,52.15813,1,1,2,6,30,0.0,,6.0,1,1.0,2,2,Afternoon,1.0,1,0,1,1
0.52808,51.3587,3,1,1,6,30,0.0,,4.0,1,1.0,1,2,Evening,0.3333333333333333,1,0,1,1
-0.56692,51.20132,2,1,4,6,40,13.0,4.0,1.0,1,1.0,2,10,Afternoon,0.5,1,0,1,1
-2.01606,52.70244,1,1,2,6,30,19.0,,5.0,2,2.0,1,9,Evening,1.0,1,0,1,1
-1.71381,52.18875,2,1,6,1,30,,4.0,1.0,1,1.0,1,9,Afternoon,0.5,1,0,4,4
-3.37017,50.75287,2,1,6,6,60,13.0,4.0,1.0,1,1.0,2,10,Afternoon,0.5,1,0,3,1
-2.54901,51.4735,2,2,4,6,30,13.0,4.0,1.0,2,2.0,1,10,Afternoon,1.0,1,0,4,1
-1.92623,50.70159,3,1,6,6,30,0.0,,1.0,1,1.0,1,10,Afternoon,0.3333333333333333,0,0,3,0
-2.10115,53.49449,2,1,3,6,30,19.0,4.0,1.0,1,1.0,1,6,Afternoon,0.5,1,0,4,1
-0.01007,51.5444,2,1,7,6,20,0.0,,1.0,1,2.0,1,6,Afternoon,0.5,0,0,1,0
-1.91037,52.45566,2,1,3,3,30,16.0,2.0,1.0,1,1.0,1,2,Morning,0.5,1,0,4,3
-0.04365,51.51428,1,1,4,6,20,13.0,4.0,1.0,8,1.0,1,10,Morning,1.0,1,0,1,1
-2.2139,50.68678,1,1,1,6,40,0.0,,6.0,1,2.0,2,2,Evening,1.0,0,0,4,0
-2.23617,53.80145,2,1,4,6,30,0.0,,1.0,1,1.0,1,5,Evening,0.5,1,0,4,1
0.49584,51.76594,2,1,1,6,30,0.0,,1.0,9,,2,6,Afternoon,0.5,1,0,1,1
-1.58099,54.77899,2,3,7,6,30,0.0,,1.0,1,1.0,1,4,Afternoon,1.5,1,0,1,1
-0.14907,51.46136,2,1,5,6,30,13.0,2.0,4.0,1,1.0,1,2,Evening,0.5,1,0,4,4
-1.7899,53.81569,4,4,3,6,30,13.0,4.0,1.0,1,1.0,1,6,Morning,1.0,1,0,1,1
-0.38402,53.77005,2,1,1,1,30,,4.0,1.0,1,1.0,1,7,Evening,0.5,1,0,3,1
-0.37686,51.27542,2,1,2,6,30,13.0,4.0,1.0,2,2.0,1,10,Afternoon,0.5,1,0,4,1
-0.48475,51.29801,2,4,1,3,70,0.0,,1.0,1,1.0,2,9,Afternoon,2.0,0,1,4,0
0.03835,51.59545,2,1,4,6,30,13.0,4.0,4.0,1,1.0,1,11,Afternoon,0.5,1,0,4,1
-1.86554,52.55719,2,1,2,6,40,13.0,4.0,1.0,1,1.0,1,2,Morning,0.5,1,0,1,1
-2.19586,53.53166,1,1,6,3,70,0.0,,4.0,1,1.0,1,4,Evening,1.0,0,1,6,0
-2.29757,53.59329,1,1,4,6,30,13.0,4.0,1.0,2,2.0,1,3,Morning,1.0,1,0,1,1
-0.55736,53.17526,1,1,1,6,30,0.0,,1.0,1,1.0,1,9,Afternoon,1.0,0,0,2,0
-1.63994,52.60366,2,1,5,1,60,,4.0,1.0,1,1.0,2,5,Morning,0.5,1,0,4,6
0.03415,52.80674,2,1,5,6,30,0.0,,1.0,1,1.0,2,8,Morning,0.5,0,0,2,0
-1.24343,52.40232,1,1,6,6,40,0.0,,1.0,1,1.0,2,2,Morning,1.0,0,1,1,0
-0.04997,51.68192,2,1,3,1,40,0.0,2.0,1.0,1,1.0,1,11,Morning,0.5,1,0,4,6
-1.93255,52.50004,2,2,7,6,30,19.0,4.0,4.0,1,1.0,1,8,Evening,1.0,1,0,1,1
-1.12344,51.3218,2,1,4,6,50,13.0,4.0,1.0,1,1.0,2,6,Morning,0.5,1,0,4,1
-2.28584,53.48733,1,1,1,6,20,13.0,4.0,4.0,1,1.0,1,12,Night,1.0,1,0,1,1
-0.09067,51.38122,2,1,3,9,30,,9.0,1.0,9,9.0,1,4,Evening,0.5,1,0,4,1
-0.0507,51.42607,2,1,2,6,20,,9.0,1.0,9,9.0,1,5,Evening,0.5,1,0,4,1
-3.92953,54.81773,2,1,2,6,60,18.0,,1.0,1,1.0,2,5,Afternoon,0.5,1,0,4,1
-0.20665,54.09242,4,1,6,6,20,16.0,4.0,6.0,2,2.0,1,12,Evening,0.25,1,0,1,1
-4.61536,50.43871,3,3,1,6,60,0.0,,1.0,1,1.0,2,7,Afternoon,1.0,1,0,4,1
